X_int,X_bin,bin1,bin2,bin3,bin4,bin5,bin6,bin7,bin8,bin9,bin10,bin11,bin12,bin13,bin14,bin15,bin16,bin17,bin18,bin19,bin20
991130,11110001111110011010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
822330,11001000110000111010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
739850,10110100101000001010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114650,   11011111111011010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408870, 1100011110100100110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
619610,10010111010001011010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
481700, 1110101100110100100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52786,    1100111000110010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239800,  111010100010111000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
874710,11010101100011010110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16405,     100000000010101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
905670,11011101000111000110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81862,   10011111111000110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701540,10101011010001100100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
524510,10000000000011011110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228580,  110111110011100100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599380,10010010010101010100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128120,   11111010001111000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
703770,10101011110100011010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
628710,10011001011111100110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58696,    1110010101001000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59080,    1110011011001000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159910,  100111000010100110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20575,     101000001011111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
456320, 1101111011010000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
872650,11010101000011001010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
647380,10011110000011010100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
545400,10000101001001111000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
905830,11011101001001100110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102440,   11001000000101000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
952160,11101000011101100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113260,   11011101001101100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
542110,10000100010110011110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150110,  100100101001011110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
586540,10001111001100101100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4803,       1001011000011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
803920,11000100010001010000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
889940,11011001010001010100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
961360,11101010101101010000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1034900,11111100101010010100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
529670,10000001010100000110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284610, 1000101011111000010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105640,   11001110010101000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
532520,10000010000000101000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
614060,10010101111010101100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
799940,11000011010011000100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86993,   10101001111010001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
693730,10101001010111100010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
542090,10000100010110001010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179360,  101011110010100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
984150,11110000010001010110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
619170,10010111001010100010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
462040, 1110000110011011000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
987670,11110001001000010110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
687780,10100111111010100100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
473900, 1110011101100101100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
880490,11010110111101101010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
558500,10001000010110100100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
580790,10001101110010110110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
713100,10101110000110001100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
385030, 1011110000000000110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250920,  111101010000101000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
607040,10010100001101000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
909000,11011101111011001000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
426540, 1101000001000101100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118090,   11100110101001010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
465410, 1110001101000000010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314770, 1001100110110010010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420880, 1100110110000010000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
873840,11010101010101110000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
423240, 1100111010101001000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
409130, 1100011111000101010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
377960, 1011100010001101000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147070,  100011111001111110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
272770, 1000010100110000010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91033,   10110001110011001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450260, 1101101111011010100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269780, 1000001110111010100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312010, 1001100001011001010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
445500, 1101100110000111100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125000,   11110100001001000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519120, 1111110101111010000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
740720,10110100110101110000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255400,  111110010110101000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
823200,11001000111110100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77689,   10010111101111001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
413020, 1100100110101011100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3559,        110111100111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231400,  111000011111101000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1364,         10101010100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198370,  110000011011100010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149410,  100100011110100010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
281100, 1000100101000001100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183390,  101100110001011110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145380,  100011011111100100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
627980,10011001010100001100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
944830,11100110101010111110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
985010,11110000011110110010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231930,  111000100111111010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506120, 1111011100100001000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
394280, 1100000010000101000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
549220,10000110000101100100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277740, 1000011110011101100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71678,   10001011111111110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
457520, 1101111101100110000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182300,  101100100000011100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27376,     110101011110000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001100,11110100011010001100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
451510, 1101110001110110110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1008300,11110110001010101100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
799450,11000011001011011010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7706,       1111000011010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
713070,10101110000101101110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
740240,10110100101110010000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
676470,10100101001001110110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
579140,10001101011001000100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228700,  110111110101011100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
809880,11000101101110011000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239100,  111010010111111100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
388880, 1011110111100010000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
934210,11100100000101000010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
897980,11011011001110111100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
421980, 1100111000001011100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333470, 1010001011010011110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
638200,10011011110011111000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
954410,11101001000000101010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
953260,11101000101110101100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
620330,10010111011100101010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348730, 1010101001000111010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
894500,11011010011000100100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
463890, 1110001010000010010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
948280,11100111100000111000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34792,    1000011111101000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
558290,10001000010011010010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
751300,10110111011011000100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188010,  101101111001101010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
352880, 1010110001001110000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196830,  110000000011011110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
337560, 1010010011010011000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
423480, 1100111011000111000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
575210,10001100011011101010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51107,    1100011110100011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
579580,10001101011111111100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
288160, 1000110010110100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253230,  111101110100101110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
254960,  111110001111110000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161650,  100111011101110010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1002900,11110100110110010100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
981110,11101111100001110110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
858480,11010001100101110000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
763640,10111010011011111000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184350,  101101000000011110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
377880, 1011100010000011000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197960,  110000010101001000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1257,         10011101001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331790, 1010001000000001110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
733600,10110011000110100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
655630,10100000000100001110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
569440,10001011000001100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460360, 1110000011001001000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301390, 1001001100101001110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
526030,10000000011011001110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
798540,11000010111101001100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
799440,11000011001011010000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
604040,10010011011110001000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
783980,10111111011001101100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
676890,10100101010000011010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129200,   11111100010110000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
528900,10000001001000000100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
364130, 1011000111001100010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96624,   10111100101110000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155030,  100101110110010110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207800,  110010101110111000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
704930,10101100000110100010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
452470, 1101110011101110110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
728140,10110001110001001100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269260, 1000001101111001100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10233,      10011111111001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
558140,10001000010000111100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
292960, 1000111100001100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
992190,11110010001110111110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
950470,11101000000011000110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
411760, 1100100100001110000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26063,     110010111001111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
704050,10101011111000110010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
877840,11010110010100010000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1018700,11111000101101001100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59699,    1110100100110011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
472200, 1110011010010001000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610760,10010101000111001000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
719990,10101111110001110110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
754380,10111000001011001100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
681620,10100110011010010100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762220,10111010000101101100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
392010, 1011111101101001010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
609830,10010100111000100110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121760,   11101101110100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60455,    1110110000100111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1027400,11111010110101001000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298660, 1001000111010100100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
623880,10011000010100001000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1008900,11110110010100000100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194800,  101111100011110000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202420,  110001011010110100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
358240, 1010111011101100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
978210,11101110110100100010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
409640, 1100100000000101000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
286490, 1000101111100011010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159330,  100110111001100010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
416400, 1100101101010010000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
392920, 1011111111011011000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137480,  100001100100001000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
456170, 1101111010111101010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95959,   10111011011010111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
644480,10011101010110000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11513,      10110011111001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601110,10010010110000010110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
828090,11001010001010111010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246800,  111100010000010000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
469780, 1110010101100010100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
597020,10010001110000011100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64385,    1111101110000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
520400, 1111111000011010000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
673520,10100100011011110000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232010,  111000101001001010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
877720,11010110010010011000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1018200,11111000100101011000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
887490,11011000101011000010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
530580,10000001100010010100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
292420, 1000111011001000100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
782880,10111111001000100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
248440,  111100101001111000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1003800,11110101000100011000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
650390,10011110110010010110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
629420,10011001101010101100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180990,  101100001011111110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94736,   10111001000010000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267660, 1000001010110001100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900280,11011011110010111000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
955320,11101001001110111000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
733620,10110011000110110100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
760410,10111001101001011010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241050,  111010110110011010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
604040,10010011011110001000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
850000,11001111100001010000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
423460, 1100111011000100100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1036500,11111101000011010100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94371,   10111000010100011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336530, 1010010001010010010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
536250,10000010111010111010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63551,    1111100000111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
760940,10111001110001101100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
583590,10001110011110100110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
555070,10000111100000111110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
870300,11010100011110011100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900470,11011011110101110110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
827360,11001001111111100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333270, 1010001010111010110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
474170, 1110011110000111010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
788770,11000000100100100010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115200,   11100001000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115070,   11100000101111110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
282990, 1000101000101101110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
550120,10000110010011101000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1019900,11111000111111111100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
744920,10110101110111011000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327010, 1001111110101100010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305620, 1001010100111010100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
891660,11011001101100001100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
955930,11101001011000011010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
670330,10100011101001111010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
